Page,Number,Name,MasjidID,Email,Phone,Address
23,26,KOMARUL HUDA,01.4.14.02.19.000044,-,-,"SOKARAJA TENGAH RT 02 RW 03 Sokaraja, Kab. Banyumas Jawa Tengah"
23,3,AL-BAROKAH,01.4.14.32.03.000030,-,-,"Pamot RT 01 RW I Argomulyo, Kota Salatiga Jawa Tengah"
23,15,AL-IKHLAS,01.4.14.02.19.000032,-,-,"BANJARANYAR RT.03 RW.07 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
23,19,AL-ITTIHAD,01.4.14.02.19.000036,-,-,"JOMPO KULON RT.02 RW.03 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
24,20,AL-ISLAM,01.4.14.02.19.000053,-,(0281) 6442323,"SOKARAJA WETAN RT.01 RW.05 Sokaraja, Kab. Banyumas Jawa Tengah"
24,1,BAITURROHMAH,01.4.14.02.19.000049,-,082326447143,"KALIKIDANG RT 02 RW 03 Sokaraja, Kab. Banyumas Jawa Tengah"
24,5,DARUSSALAM,01.4.14.32.03.000032,-,081902898791,"Salam RT 04 RW IV Kel. Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,10,ASY-SYUKUR,01.4.14.32.03.000036,-,-,"Kelurahan Randuacir Komplek Kecamatan Argomulyo Argomulyo, Kota Salatiga Jawa Tengah"
24,21,DARUSALAM,01.4.14.02.19.000054,-,081327162238,"SOKARAJA WETAN RT.05 RW.02 Sokaraja, Kab. Banyumas Jawa Tengah"
24,3,AL-IKHLAS,01.4.14.02.19.000051,-,-,"BANJARSARI KIDUL RT 04 RW 03 Sokaraja, Kab. Banyumas Jawa Tengah"
24,26,BAITUL HIDAYAH,01.4.14.02.16.000044,-,081393335744,"Candinegara RT 02 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
24,4,AL-MUJAHIDIN,01.4.14.02.19.000052,-,085385647554,"BANJARSARI KIDUL RT 02/04 Sokaraja, Kab. Banyumas Jawa Tengah"
24,23,RIYADUL HUDA,01.4.14.02.16.000041,-,081391018168,"Karangklesem RT 02/03 Kecamatan Pekuncen Pekuncen, Kab. Banyumas Jawa Tengah"
24,11,AS-SALAM,01.4.14.32.03.000037,-,-,"Sugih Waras Kelurahan Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,24,AL-IKHLAS,01.4.14.02.16.000042,-,085647811233,"Karangklesem RT 01/05 Kecamatan Pekuncen Pekuncen, Kab. Banyumas Jawa Tengah"
24,13,MUSYAROFAH,01.4.14.32.03.000039,-,081914321519,"Cebongan RT 01 RW I Kel. Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,12,BAITUL MAKMUR,01.4.14.32.03.000038,-,-,"Randuacir RT 03 RW 02 Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,28,BAITUL HIKMAH,01.4.14.02.16.000046,-,-,"Candinegara RT 01 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
24,25,AL-HIDAYAH,01.4.14.02.16.000043,-,-,"Karangklesem RT 01/06 Kecamatan Pekuncen Pekuncen, Kab. Banyumas Jawa Tengah"
24,30,BAITUL MUTAQIN,01.4.14.02.16.000048,-,085227508091,"Candinegara RT 01 RW 06 Pekuncen, Kab. Banyumas Jawa Tengah"
24,14,AL-FAJAR,01.4.14.32.03.000040,-,-,"Cebongan RT 03 RW I Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,8,ROUDHOTUL BIRROH,01.4.14.32.03.000034,-,-,"Tetep RT 02 RW IV Kelurahan Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,2,NURUL HIDAYAH,01.4.14.02.19.000050,-,-,"WIRADADI RT 03 RW 01 Sokaraja, Kab. Banyumas Jawa Tengah"
24,22,BAITURROHIM,01.4.14.02.19.000055,-,-,"SOKARAJA WETAN RT.02 RW.01 Sokaraja, Kab. Banyumas Jawa Tengah"
24,16,AL-BAITI,01.4.14.32.03.000042,-,-,"Isep-isep Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,15,MATLAUL ANWAR,01.4.14.32.03.000041,-,-,"Sukosari RT 02 RW II Kelurangan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,9,BAITUN NAIM,01.4.14.32.03.000035,-,-,"Ploso RT 02 RW VI Kelurahan Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,18,ASH-SHODIQIN,01.4.14.32.03.000044,-,-,"Sidoharjo RT 01 RW IV Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,19,AL-AZHAR,01.4.14.32.03.000045,-,-,"Jl. Sukarno Hatta, Sidorejo RT 04 RW IV Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,7,AL-HIJRAH,01.4.14.32.03.000033,-,-,"Kembang RT 02 RW VII Kelurahan Randuacir Argomulyo, Kota Salatiga Jawa Tengah"
24,17,AL-KHOLIS,01.4.14.32.03.000043,-,-,"Isep-isep RT 04 RW IV Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
24,27,AN-NUUR,01.4.14.02.16.000045,-,085229238663,"Candinegara RT 02 RW 04 (Dusun Kutaraja) Pekuncen, Kab. Banyumas Jawa Tengah"
24,6,NURUL IMAN,01.4.14.02.15.000059,-,-,"SAMUDRA RT 03/06 Gumelar, Kab. Banyumas Jawa Tengah"
24,29,AL-HIDAYAH,01.4.14.02.16.000047,-,081391583305,"Candinegara RT 07 RW 06 Pekuncen, Kab. Banyumas Jawa Tengah"
25,3,AL-MUTTAQIEN,01.3.14.32.03.000048,-,085641755020,"Jl. K. Amat Bisri Promasan RT 04 RW 02 Kel.Kumpulrejo, Kecamatan Argomulyo Argomulyo, Kota Salatiga Jawa Tengah"
25,10,ISTIQOMAH,01.4.14.32.03.000055,-,-,"Ngronggo RT 03 Kel. Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,28,PANDAWA,01.4.14.32.04.000007,-,-,"Jl. Jendral Sudirman No. 39 RT 02 RW VII Kelurahan Kalicacing. Sidomukti, Kota Salatiga Jawa Tengah"
25,13,AN-NUR,01.4.14.02.06.000073,-,-,"PAGERALANG RT 01/08 KEC.KEMRANJEN BANYUMAS Kemranjen, Kab. Banyumas Jawa Tengah"
25,9,BAITUL RAHMAN,01.4.14.32.03.000054,-,-,"Belon RT 03 Kel. Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,7,AL-IKHLAS,01.4.14.32.03.000052,-,-,"Slumut RT 01 Kel. Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,21,BAITUROHIM,01.4.14.02.16.000056,-,-,"Cikawung RT 02 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
25,20,BAITUL MU'MININ,01.4.14.02.16.000055,-,-,"Cikawung RT 01 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
25,18,BABUS SALAM,01.4.14.02.16.000053,-,-,"Pasiraman Lor Pekuncen, Kab. Banyumas Jawa Tengah"
25,27,AL-MUTTAQIEN,01.4.14.32.04.000006,-,085865162133,"Jl. Merbabu Nomor 20 RT 1 RW V Kelurahan Kalicacing Sidomukti, Kota Salatiga Jawa Tengah"
25,23,BAITUL MUKHLISIN,01.4.14.02.16.000058,-,-,"Cibangkong RT 02 RW 06 Pekuncen, Kab. Banyumas Jawa Tengah"
25,26,AL-AMIN,01.4.14.32.04.000005,-,0298 312864,"Jl. Muria No. 515 Karanganyar Kelurahan Kalicacing Sidomukti, Kota Salatiga Jawa Tengah"
25,24,AL-ANSHOR,01.4.14.32.04.000003,-,-,"Kebonsari RT 05 RW VI Kendalisodo Keluarahan Kalicacing Sidomukti, Kota Salatiga Jawa Tengah"
25,29,NURUL HUDA,01.4.14.02.11.000060,-,-,"Dawuhan Rt 02/01 Banyumas, Kab. Banyumas Jawa Tengah"
25,30,NUR ISTIQLAL,01.6.14.32.04.000008,-,-,"Asrama Yonif 411 Kostrad Sidomukti, Kota Salatiga Jawa Tengah"
25,25,AL-IKHLAS,01.4.14.32.04.000004,-,08157709542 Bp. Sutrisno,"Jl. Kemuning No 11 Kelurahan Kalicacing Sidomukti, Kota Salatiga Jawa Tengah"
25,4,AL-HIKMAH,01.4.14.32.03.000049,-,-,"Tetep Wates RT 01 Kel. Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,6,BAITURROHIM,01.4.14.32.03.000051,-,-,"Ngemplak RT 05 Kelurahan Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,1,AT-TABIIN,01.4.14.32.03.000046,-,-,"Jagalan RT 03 RW V Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
25,5,ISTIQOMAH,01.4.14.32.03.000050,-,-,"Tetep Wates Rt 02 Kelurahan Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,19,NURUL ISLAM,01.4.14.02.16.000054,-,081326816412,"Pasiraman Lor RT 03 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
25,22,BAITURROHMAN,01.4.14.02.16.000057,-,081391296310,"Cikawung RT 01 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
25,12,AL-BAROKAH,01.4.14.02.06.000072,-,-,"PAGERALANG RT 01/09 Kemranjen, Kab. Banyumas Jawa Tengah"
25,8,AL-HIDAYAH,01.4.14.32.03.000053,-,-,"Randuares RT 03 Kel. Kumpulrejo Argomulyo, Kota Salatiga Jawa Tengah"
25,11,AL-HUDA,01.6.14.02.06.000071,-,-,"PAGERALANG RT 02/09 KEC.KEMRANJEN BANYUMAS JAWA TENGAH Kemranjen, Kab. Banyumas Jawa Tengah"
25,15,AL-'ALIM,01.4.14.02.16.000050,-,087837170485,"Cikembulan RT 01 RW 01 (Grumbul Munggang) Pekuncen, Kab. Banyumas Jawa Tengah"
25,16,AL-HIDAYAH II,01.4.14.02.16.000051,-,085291065550 08560834826,"Cikembulan RT 07 RW 02 (Grumbul Ciledug) Pekuncen, Kab. Banyumas Jawa Tengah"
25,17,BAITURROCHMAN,01.4.14.02.16.000052,-,085647649612,"Cikembulan RT 02 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
25,2,AL-BAROKAH,01.4.14.32.03.000047,-,085800676918,"Sukoharjo RT 02 RW VI Kelurahan Cebongan Argomulyo, Kota Salatiga Jawa Tengah"
25,14,AR-ROHMAN,01.4.14.02.16.000049,-,087737398157,"Cikembulan RT 03 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
26,18,SABILURROCHIM,01.4.14.32.04.000021,-,-,"Jl. Abiyoso No. 24 RT 03 RW I Krajan, Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
26,5,NUR SULAIMAN,01.5.14.02.11.000065,-,-,"Susagaran Rt 6/02 Banyumas, Kab. Banyumas Jawa Tengah"
26,1,BAITUL ULUM,01.4.14.02.11.000061,-,-,"Dawuhan Rt 04/03 Banyumas, Kab. Banyumas Jawa Tengah"
26,2,ISTIQOMAH,01.4.14.02.11.000062,-,-,"Pasinggangan Rt 06/01 Banyumas, Kab. Banyumas Jawa Tengah"
26,11,HASAN MA'ARIF,01.4.14.32.04.000014,-,-,"Jln. Kyai Condro RT 01 RW II Gedong Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,22,AL HIDAYAH,01.4.14.02.17.000001,-,085219011535,"DESA SOKAWERA RT 08/05 Cilongok, Kab. Banyumas Jawa Tengah"
26,23,BAITUS SALAM,01.4.14.02.17.000002,-,-,"KEJUBUG RT 03/03 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,25,BAITURRAHMAN,01.4.14.02.17.000004,-,-,"DESA SOKAWERA RT 02/01 Cilongok, Kab. Banyumas Jawa Tengah"
26,12,AL-ISLAH,01.4.14.32.04.000015,-,-,"Karangrejo RT 03 RW III Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,3,AL-ANSOR,01.4.14.02.11.000063,-,-,"Pasinggangan Rt 03/07 Banyumas, Kab. Banyumas Jawa Tengah"
26,7,"NURUL MA""ARIF MUHAMMAD ALI AZZAHRANI",01.4.14.32.04.000010,-,081575380,"Jl. Wisnu Gang. IV RT 02 RW 10 Dukuh Kec. Sidomukti Sidomukti, Kota Salatiga Jawa Tengah"
26,6,AL-ITTIHAD,01.4.14.32.04.000009,-,-,"Karang Anjar Rt 05 RW V Kelurahan Kalicacing. Sidomukti, Kota Salatiga Jawa Tengah"
26,8,ARROHMAH,01.4.14.32.04.000011,-,-,"Kridanggo Rt 01 RW I Sidomukti, Kota Salatiga Jawa Tengah"
26,9,AL-GHUFRON,01.4.14.32.04.000012,-,-,"Winong RT 01 RW I Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,10,MIFTAH ALJINNAN,01.4.14.32.04.000013,-,-,"Winong Rt 04 RW I Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,13,NURUL HUDA,01.4.14.32.04.000016,-,-,"Sawahan RT 02 RW IV Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,15,AL-MURTADLO,01.4.14.32.04.000018,-,085866935362,"Duren RT 03 Rw V Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,14,BAITUL ARIF,01.4.14.32.04.000017,-,-,"Ngaliyan RT 02 RW V Kelurahan Kecandran Sidomukti, Kota Salatiga Jawa Tengah"
26,17,BAITUL MUTTAQIN,01.4.14.32.04.000020,-,-,"Gang Bima Grogol RT 01 RW IV Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
26,16,DARUSSALAM,01.4.14.32.04.000019,-,-,"Gamol RT 04 RW VI Sidomukti, Kota Salatiga Jawa Tengah"
26,4,AL-FALAH,01.4.14.02.11.000064,-,-,"Sudagaran Rt 02/02 Banyumas, Kab. Banyumas Jawa Tengah"
26,20,BAITURROHMAN,01.3.14.04.17.000001,-,085226841333,"Wanayasa RT 03 RW 01 Desa Wanayasa Wanayasa, Kab. Banjarnegara Jawa Tengah"
26,27,NURUL AMAL,01.4.14.02.17.000006,-,085227949994,"SEMINGKIR RT 06/09 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,28,NUR HIDAYAH,01.4.14.02.17.000007,-,087719615189,"DUKUH MONCOL RT 04/07 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,26,NURUL HIDAYAH,01.4.14.02.17.000005,-,081393202667,"KUBANGAN RT 07/09 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,21,AL-AZHAR,01.4.14.04.06.000001,-,-,"SOKANANDI RT. 02 RW. 01 BANJARNEGARA Banjarnegara, Kab. Banjarnegara Jawa Tengah"
26,19,AL-FALAH,01.4.14.32.04.000022,-,-,"Jl. Janoko III RT 01 RW II Ngemplak Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
26,24,NURUL HUDA,01.4.14.02.17.000003,-,081903195251,"JENAWI RT 01/07 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,30,AL-IKHSAN,01.4.14.02.17.000009,-,081803362578,"WANALABA RT 01/08 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
26,29,BAITUSSHOLAWAT,01.6.14.02.17.000008,-,085291843637,"GLEMPANG RT 02/06 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
27,6,TANBIHUL GHOFILIN,01.3.14.04.05.000001,-,-,"Jl. Raya Bawang Rt. 05/01 Ds. Mantrianom Kec. Bawang Bawang, Kab. Banjarnegara Jawa Tengah"
27,2,AL-IKHLAS,01.4.14.02.17.000011,-,082324836991,"LARANGAN RT 03/04 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
27,8,BAITUSSYAKUR,01.4.14.02.16.000059,-,081225296437,"Cibangkong RT 09 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
27,23,AL-HADI,01.4.14.02.16.000074,-,-,"Petahunan RT 03 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
27,17,BAITUL MUSTOFA,01.4.14.02.16.000068,-,-,"Semedo RT 04 RW 03 (Grumbul Karangmangu) Pekuncen, Kab. Banyumas Jawa Tengah"
27,5,AL-HIKMAH,01.4.14.04.06.000002,-,-,"Jl. Mawar Perumahan Limbanganbaru Rt. 01/05 Kel. Sokanandi Banjarnegara Banjarnegara, Kab. Banjarnegara Jawa Tengah"
27,30,AL-FALAH,01.4.14.02.16.000081,-,081327332555,"Banjaranyar RT 02 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
27,22,AL-HADI,01.4.14.02.16.000073,-,-,"Petahunan RT 03 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
27,4,AL-BAROKAH,01.4.14.02.17.000013,-,081327181575,"DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
27,3,BAITUS SAID,01.4.14.02.17.000012,-,-,"MENCEG RT 04/08 DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
27,15,AL-FALAH,01.4.14.02.16.000066,-,081391426269,"Semedo RT 02 RW 05 (Grumbul Kalimanggis) Pekuncen, Kab. Banyumas Jawa Tengah"
27,13,DARUSSALAM,01.4.14.02.16.000064,-,-,"Semedo RT 01 RW 05 (Grumbul Karangpetir) Pekuncen, Kab. Banyumas Jawa Tengah"
27,16,AL-FALAH,01.4.14.02.16.000067,-,081391426269,"Semedo RT 02 RW 05 (Grumbul Kalimanggis) Pekuncen, Kab. Banyumas Jawa Tengah"
27,24,AL-HIDAYAH,01.4.14.02.16.000075,-,-,"Banjaranyar RT 02 RW 07 (Grumbul Dukuh Sempel) Pekuncen, Kab. Banyumas Jawa Tengah"
27,18,BAITUL MU'MININ,01.4.14.02.16.000069,-,-,"Semedo RT 06 RW 06 (Grumbul Kaliblundeng) Pekuncen, Kab. Banyumas Jawa Tengah"
27,25,AL-MIFTAH,01.4.14.02.16.000076,-,081226720273,"Banjaranyar RT 01 RW 06 Pekuncen, Kab. Banyumas Jawa Tengah"
27,26,DARUSSALAM,01.4.14.02.16.000077,-,081391674999,"Banjaranyar RT 01 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
27,19,BAITURROHMAN,01.4.14.02.16.000070,-,085328534363,"Petahunan RT 04 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
27,27,DARUL KHIKMAH,01.4.14.02.16.000078,-,-,"Banjaranyar RT 02 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
27,20,BAITUSSHOLIKHIN,01.4.14.02.16.000071,-,085385936165,"Petahunan RT 04 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
27,21,AL-IKHLAS,01.4.14.02.16.000072,-,082325803142,"Petahunan RT 07 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
27,14,AL-MUBAROKAH,01.4.14.02.16.000065,-,-,"Semedo RT 03 RW 06 (Grumbul Sawangan) Pekuncen, Kab. Banyumas Jawa Tengah"
27,12,AL-HUDA,01.4.14.02.16.000063,-,-,"Semedo RT 05 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
27,10,AL-IKHLAS,01.4.14.02.16.000061,-,-,"Cibangkong RT 06 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
27,29,AL-'ULA,01.4.14.02.16.000080,-,-,"Banjaranyar RT 01 RW 07 Pekuncen, Kab. Banyumas Jawa Tengah"
27,1,BAITURROHIM,01.4.14.02.17.000010,-,082324896063,"LARANGAN RT 05/IV DESA SOKAWERA Cilongok, Kab. Banyumas Jawa Tengah"
27,9,AL-HIKMAH,01.4.14.02.16.000060,-,-,"Cibangkong RT 02 RW 08 Pekuncen, Kab. Banyumas Jawa Tengah"
27,7,MALIK IBRAHIM,01.3.14.24.17.000001,-,-,"Desa Kangkung RT 03 RW 03 Kangkung, Kab. Kendal Jawa Tengah"
27,11,BAITUSSALAM,01.4.14.02.16.000062,-,0281-6570067,"Cibangkong RT 03 RW 02 (Grumbul Gandusari) Pekuncen, Kab. Banyumas Jawa Tengah"
27,28,AL-HUDA,01.4.14.02.16.000079,-,-,"Banjaranyar RT 01 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
28,1,AL-BAROKAH,01.4.14.32.04.000023,albarokah.karangalit@gmail.com,08813744077,"Jln Purbaya I Karang Alit Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,13,AL-KARIM,01.4.14.31.01.000005,-,081548690686,"Tegalmulyo RT 01/07 Purwosari Laweyan, Kota Surakarta Jawa Tengah"
28,9,AL-IKHLAS,01.4.14.08.20.000001,-,-,"Sambung Lor, Jambewangi, Secang, Magelang Secang, Kab. Magelang Jawa Tengah"
28,10,AL-QOMAR,01.4.14.31.01.000002,-,-,"Purwosari Laweyan, Kota Surakarta Jawa Tengah"
28,3,AL-HIDAYAH,01.4.14.32.04.000025,-,-,"Jl. Arjuna No 45 RT 02 RW V Karang Alit Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,14,NUR SHOBIRIN,01.4.14.04.06.000003,-,-,"Jl. Tentara Pelajar Rt. 03/02 Kel. Sokanandi Banjarnegara Banjarnegara, Kab. Banjarnegara Jawa Tengah"
28,23,FATHUL HUDA,01.4.14.02.19.000056,-,081903035151,"SOKARAJA WETAN RT 02/ 03 Sokaraja, Kab. Banyumas Jawa Tengah"
28,24,NURUL HUDA,01.3.14.16.16.000001,-,-,"JAPAH RT. 01 RW.01 Japah, Kab. Blora Jawa Tengah"
28,5,MUHAJIRIN,01.4.14.32.04.000027,-,-,"Grogol RT 02 RW VII Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,2,NURUL HUDA,01.4.14.32.04.000024,-,-,"Jl. Hasanudin RT 05 RW V Kelrahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,12,BAITUSSALAM,01.4.14.31.01.000004,-,085290422044,"Jl. Sidoasih Timur V RT 03/04 Mangkuyudan Purwosari Laweyan, Kota Surakarta Jawa Tengah"
28,11,DAMAN,01.4.14.31.01.000003,-,0271719052,"Mangkuyudan, Purwosari Laweyan, Kota Surakarta Jawa Tengah"
28,25,AL-FALAH,01.4.14.02.19.000057,-,-,"KALIKIDANG RT 03/ 06 Sokaraja, Kab. Banyumas Jawa Tengah"
28,19,BAITURROHMAN,01.4.14.02.17.000018,-,-,"DESA PAGERAJI RT 03/07 Cilongok, Kab. Banyumas Jawa Tengah"
28,20,DARUL MUTMAINNAH,01.4.14.02.17.000019,-,081391597674,"KARANG NANGKA RT 04/08 DESA PAGERAJI Cilongok, Kab. Banyumas Jawa Tengah"
28,21,AL-INABAH,01.4.14.02.17.000020,-,-,"JURANGMANGU RT 03/09 DESA PAGERAJI Cilongok, Kab. Banyumas Jawa Tengah"
28,6,KALIMOSODO,01.4.14.32.04.000028,-,-,"Jl. Dewi Kunti No 05 RT 02 RW V Grogol Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,8,ISTIQOMAH,01.4.14.31.01.000001,-,-,"Brengosan RT 02/03 Purwosari Laweyan, Kota Surakarta Jawa Tengah"
28,7,NURUL IMAN,01.4.14.32.04.000029,-,085869841083,"Jl. Setiyaki RT 03 RW VI Warak Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,17,AL-BAROKAH,01.4.14.02.17.000016,-,082325929509,"WADASMALANG RT 01/06 DESA PAGERAJI Cilongok, Kab. Banyumas Jawa Tengah"
28,27,AL-HADI,01.4.14.16.16.000002,-,-,"PENGKOLREJO RT. 02 RW. 02 Japah, Kab. Blora Jawa Tengah"
28,22,AL-MUBAROK,01.4.14.06.16.000001,-,085641215672,"Krajan RT.03,RW.04 Desa Bener Bener, Kab. Purworejo Jawa Tengah"
28,16,DARUL KHIKMAH,01.4.14.02.17.000015,-,-,"SINDANGKASIH RT 03/04 DESA PAGERAJI Cilongok, Kab. Banyumas Jawa Tengah"
28,30,AL-ISTIQOMAH,01.4.14.02.19.000062,-,-,"KARANGRAU Sokaraja, Kab. Banyumas Jawa Tengah"
28,26,AL-WAKAF,01.4.14.02.19.000058,-,-,"KALIKIDANG RT 04/ 06 Sokaraja, Kab. Banyumas Jawa Tengah"
28,18,DARUL IKHLAS,01.4.14.02.17.000017,-,085227989592,"DESA PAGERAJI RT 02/07 Cilongok, Kab. Banyumas Jawa Tengah"
28,4,BUSTANUL MUSLIM,01.4.14.32.04.000026,-,0298 327961,"Jl. Nakula Sadewa IV B RT 04 RW III Kembang Arum Kelurahan Dukuh Sidomukti, Kota Salatiga Jawa Tengah"
28,15,DARUL AWWABIN,01.4.14.02.17.000014,-,-,"DESA PAGERAJI RT 04/03 Cilongok, Kab. Banyumas Jawa Tengah"
28,28,AL-MUSTOFA,01.4.14.02.19.000060,-,-,"WIRADADI RT 04/ 02 Sokaraja, Kab. Banyumas Jawa Tengah"
28,29,AT-TAQWA,01.4.14.02.19.000061,-,-,"KARANGRAU RT 07/04 PERUM KARANG ASRI Sokaraja, Kab. Banyumas Jawa Tengah"
29,2,AL-ISTIANAH,01.4.14.02.19.000064,-,-,"KARANGNANAS RT 02/ 04 Sokaraja, Kab. Banyumas Jawa Tengah"
29,11,NURUL IMAN,01.4.14.02.19.000073,-,-,"LEMBERANG RT 04/ 04 Sokaraja, Kab. Banyumas Jawa Tengah"
29,14,KH. ABUDALDIRI,01.4.14.02.19.000076,-,-,"JOMPO KULON RT 01/ 02 Sokaraja, Kab. Banyumas Jawa Tengah"
29,22,BAITUL MUTTTAQIN,01.4.14.25.06.000002,-,-,"Desa Banteng, Kec. Tersono, Kab. Batang, Prov. Jawa Tengah, 51272 Tersono, Kab. Batang Jawa Tengah"
29,6,BAITUL HASAN,01.4.14.02.19.000068,-,-,"KARANGNANAS RT 03/ 05 Sokaraja, Kab. Banyumas Jawa Tengah"
29,13,AL-ISLAH,01.4.14.02.19.000075,-,-,"BANJARANYAR RT 03/ 04 Sokaraja, Kab. Banyumas Jawa Tengah"
29,7,BAITUL MUQORROBIN,01.4.14.02.19.000069,-,085526304378,"KARANGKEDAWUNG RT 04/ 01 Sokaraja, Kab. Banyumas Jawa Tengah"
29,15,NURUL HUDA,01.4.14.02.17.000021,-,082226696639,"DESA PAGERAJI RT 08/10 Cilongok, Kab. Banyumas Jawa Tengah"
29,10,SIRODJUL MUNIR,01.4.14.02.19.000072,-,-,"PAMIJEN RT 05/ 02 Sokaraja, Kab. Banyumas Jawa Tengah"
29,20,AGUNG DARUSSALAM,01.2.14.03.05.000001,-,-,"RT 01 RW 05 Desa Purbalingga Lor Kecamatan Purbalingga Kabupaten Purbalingga Purbalingga, Kab. Purbalingga Jawa Tengah"
29,18,AL-IKHLAS,01.6.14.28.10.000001,-,(0283) 491091,"Jl. KH. Wakhid Hasim Slawi Kulon Slawi, Kab. Tegal Jawa Tengah"
29,16,AGUNG NURUL KALAM,01.2.14.27.08.000002,-,0284-323000,"Jl. Mochtar Pemalang Pemalang, Kab. Pemalang Jawa Tengah"
29,24,BATUL MUKMININ,01.4.14.25.06.000003,-,-,"Desa Sumur Banger, Kec. Tersono, Kab. Batang, Jawa Tengah, 51272 Tersono, Kab. Batang Jawa Tengah"
29,23,ALY,01.3.14.03.05.000002,-,-,"RT 02 RW 04 Kelurahan Bancar Kecamatan Purbalingga Kabupaten Purbalingga Purbalingga, Kab. Purbalingga Jawa Tengah"
29,19,BAETUL MA'MUR,01.4.14.02.16.000082,-,'082325868226,"Pekuncen RT 04 RW 08 Pekuncen, Kab. Banyumas Jawa Tengah"
29,21,AL-HIDAYAH,01.4.14.25.06.000001,-,-,"Desa Sendang, RT. 02, RW. 04, Kec. Tersono, Kab. Batang, 51272 Tersono, Kab. Batang Jawa Tengah"
